timestamp_utc,datetime_utc,open,high,low,close
1604271720,2020-11-01 23:02:00,1878.33,1880.00,1878.18,1879.77
1604271780,2020-11-01 23:03:00,1879.76,1879.93,1879.10,1879.30
1604271840,2020-11-01 23:04:00,1879.42,1879.54,1879.03,1879.30
1604271900,2020-11-01 23:05:00,1879.28,1879.44,1878.84,1879.16
1604271960,2020-11-01 23:06:00,1879.11,1879.30,1878.84,1879.30
1604272020,2020-11-01 23:07:00,1879.29,1879.34,1878.46,1878.52
1604272080,2020-11-01 23:08:00,1878.51,1878.64,1878.36,1878.62
1604272140,2020-11-01 23:09:00,1878.63,1879.01,1878.62,1878.95
1604272200,2020-11-01 23:10:00,1879.00,1879.10,1878.60,1878.79
1604272260,2020-11-01 23:11:00,1878.80,1878.84,1878.37,1878.45
1604272320,2020-11-01 23:12:00,1878.45,1878.57,1877.92,1878.39
1604272380,2020-11-01 23:13:00,1878.36,1878.52,1878.02,1878.02
1604272440,2020-11-01 23:14:00,1878.00,1878.17,1877.93,1877.93
1604272500,2020-11-01 23:15:00,1877.90,1878.30,1877.87,1877.92
1604272560,2020-11-01 23:16:00,1877.93,1878.01,1877.64,1877.71
1604272620,2020-11-01 23:17:00,1877.67,1878.34,1877.63,1878.30
1604272680,2020-11-01 23:18:00,1878.29,1878.40,1878.08,1878.24
1604272740,2020-11-01 23:19:00,1878.12,1878.34,1878.06,1878.32
1604272800,2020-11-01 23:20:00,1878.33,1878.35,1877.88,1877.94
1604272860,2020-11-01 23:21:00,1877.81,1877.83,1877.41,1877.53
1604272920,2020-11-01 23:22:00,1877.58,1877.96,1877.55,1877.78
1604272980,2020-11-01 23:23:00,1877.79,1877.79,1877.34,1877.36
1604273040,2020-11-01 23:24:00,1877.35,1877.81,1877.21,1877.67
1604273100,2020-11-01 23:25:00,1877.66,1877.87,1877.34,1877.49
1604273160,2020-11-01 23:26:00,1877.57,1877.61,1877.35,1877.60
1604273220,2020-11-01 23:27:00,1877.60,1877.64,1877.29,1877.33
1604273280,2020-11-01 23:28:00,1877.36,1877.51,1877.34,1877.51
1604273340,2020-11-01 23:29:00,1877.51,1877.99,1877.36,1877.93
1604273400,2020-11-01 23:30:00,1878.00,1878.35,1877.88,1878.23
1604273460,2020-11-01 23:31:00,1878.19,1878.19,1877.31,1877.31
1604273520,2020-11-01 23:32:00,1877.29,1877.35,1877.05,1877.28
1604273580,2020-11-01 23:33:00,1877.28,1877.59,1876.88,1877.48
1604273640,2020-11-01 23:34:00,1877.49,1877.76,1877.33,1877.39
1604273700,2020-11-01 23:35:00,1877.37,1877.66,1877.32,1877.63
