timestamp_utc,datetime_utc,open,high,low,close
1519862400,2018-03-01 00:00:00,1317.39,1317.39,1317.16,1317.16
1519862460,2018-03-01 00:01:00,1317.17,1317.49,1317.07,1317.37
1519862520,2018-03-01 00:02:00,1317.40,1317.45,1317.28,1317.34
1519862580,2018-03-01 00:03:00,1317.38,1317.49,1317.34,1317.44
1519862640,2018-03-01 00:04:00,1317.47,1317.51,1317.40,1317.40
1519862700,2018-03-01 00:05:00,1317.41,1317.41,1317.19,1317.22
1519862760,2018-03-01 00:06:00,1317.24,1317.43,1317.20,1317.40
1519862820,2018-03-01 00:07:00,1317.42,1317.81,1317.39,1317.79
1519862880,2018-03-01 00:08:00,1317.69,1317.89,1317.67,1317.78
1519862940,2018-03-01 00:09:00,1317.79,1318.02,1317.77,1317.87
1519863000,2018-03-01 00:10:00,1317.86,1317.91,1317.84,1317.88
1519863060,2018-03-01 00:11:00,1317.90,1317.93,1317.75,1317.76
1519863120,2018-03-01 00:12:00,1317.79,1317.88,1317.70,1317.80
1519863180,2018-03-01 00:13:00,1317.81,1317.86,1317.66,1317.68
1519863240,2018-03-01 00:14:00,1317.69,1317.78,1317.65,1317.68
1519863300,2018-03-01 00:15:00,1317.67,1317.80,1317.66,1317.67
1519863360,2018-03-01 00:16:00,1317.66,1317.72,1317.63,1317.67
1519863420,2018-03-01 00:17:00,1317.66,1317.72,1317.55,1317.56
1519863480,2018-03-01 00:18:00,1317.58,1317.59,1317.52,1317.57
1519863540,2018-03-01 00:19:00,1317.54,1317.54,1317.05,1317.16
1519863600,2018-03-01 00:20:00,1317.18,1317.32,1316.89,1316.90
1519863660,2018-03-01 00:21:00,1316.91,1316.91,1316.38,1316.80
1519863720,2018-03-01 00:22:00,1316.81,1316.85,1316.58,1316.67
1519863780,2018-03-01 00:23:00,1316.71,1317.19,1316.62,1316.79
1519863840,2018-03-01 00:24:00,1316.82,1317.12,1316.63,1316.95
1519863900,2018-03-01 00:25:00,1317.03,1317.20,1316.98,1317.03
1519863960,2018-03-01 00:26:00,1317.05,1317.20,1316.92,1316.95
1519864020,2018-03-01 00:27:00,1316.96,1317.00,1316.49,1316.49
1519864080,2018-03-01 00:28:00,1316.51,1316.73,1316.43,1316.70
1519864140,2018-03-01 00:29:00,1316.74,1316.91,1316.71,1316.81
1519864200,2018-03-01 00:30:00,1316.79,1316.79,1316.46,1316.49
1519864260,2018-03-01 00:31:00,1316.48,1316.74,1316.48,1316.70
1519864320,2018-03-01 00:32:00,1316.68,1316.74,1316.57,1316.64
1519864380,2018-03-01 00:33:00,1316.71,1316.83,1315.49,1316.22
1519864440,2018-03-01 00:34:00,1316.21,1316.35,1316.15,1316.32
