timestamp_utc,close,tick_volume
1370210220,1387.62,2
1370210280,1388.16,10
1370210340,1388.12,16
1370210400,1389.28,160
1370210460,1389.86,158
1370210520,1389.56,44
1370210580,1389.77,88
1370210640,1389.42,92
1370210700,1390.06,64
1370210760,1390.48,94
1370210820,1391.52,194
1370210880,1390.87,96
1370210940,1391.06,58
1370211000,1391.07,18
1370211060,1391.07,28
1370211120,1390.32,116
1370211180,1390.24,86
1370211240,1389.77,206
1370211300,1389.42,72
1370211360,1389.22,98
1370211420,1389.13,172
1370211480,1389.14,102
1370211540,1389.26,108
1370211600,1389.19,58
1370211660,1389.39,16
1370211720,1389.19,12
1370211780,1389.39,20
1370211840,1389.49,12
1370211900,1389.49,8
1370211960,1389.59,2
1370212020,1389.59,6
1370212080,1389.59,10
1370212140,1389.59,8
1370212260,1389.49,2
1370212320,1389.39,2
1370212380,1389.49,2
1370212440,1389.49,6
1370212500,1389.39,6
1370212560,1389.24,42
1370212620,1389.20,12
1370212680,1389.19,2
1370212740,1389.59,26
1370212800,1389.19,14
1370212860,1389.39,4
1370212920,1389.30,24
1370212980,1389.32,16
1370213040,1389.29,8
1370213100,1389.49,8
1370213160,1389.49,12
1370213220,1389.49,10
1370213280,1389.59,4
1370213340,1389.49,2
1370213400,1389.49,2
1370213460,1389.48,4
1370213520,1389.59,10
1370213580,1389.50,2
1370213640,1389.54,14
1370213700,1389.55,4
1370213760,1389.54,16
1370213820,1389.59,4
1370213880,1389.65,8
1370213940,1389.64,6
1370214000,1389.70,20
1370214060,1389.70,18
1370214120,1389.99,12
1370214180,1390.19,16
1370214240,1390.59,88
1370214300,1390.69,50
1370214360,1390.79,10
1370214420,1390.89,2
1370214480,1391.19,6
1370214540,1391.29,2
1370214600,1391.29,4
1370214660,1390.69,18
1370214720,1390.79,6
1370214780,1390.69,6
1370214840,1390.49,80
1370214900,1389.99,14
1370214960,1390.09,48
1370215020,1390.09,28
1370215080,1389.89,20
1370215140,1390.09,68
1370215200,1390.49,40
1370215260,1390.59,36
1370215320,1390.69,34
1370215380,1390.99,10
1370215500,1391.19,2
1370215560,1391.69,10
1370215620,1391.89,6
1370215680,1392.15,52
1370215740,1391.99,40
1370215800,1391.87,16
1370215860,1392.27,18
1370215920,1392.32,30
1370215980,1392.39,22
1370216040,1392.39,6
1370216100,1392.29,14
1370216160,1392.29,24
1370216220,1392.29,22
1370216280,1392.39,26
1370216340,1392.39,22
1370216400,1392.39,44
1370216460,1392.89,58
1370216520,1392.89,66
1370216580,1392.79,16
1370216640,1392.89,14
1370216700,1393.15,32
1370216760,1393.29,62
1370216820,1393.39,50
1370216880,1393.39,30
1370216940,1393.09,56
1370217000,1393.19,16
1370217060,1393.30,26
1370217120,1393.21,28
1370217180,1393.11,20
1370217240,1393.01,58
1370217300,1393.30,66
1370217360,1394.11,70
1370217420,1394.86,70
1370217480,1394.32,92
1370217540,1394.51,30
1370217600,1394.41,60
1370217660,1394.31,38
1370217720,1394.31,36
1370217780,1392.91,136
1370217840,1392.91,60
1370217900,1392.81,20
1370217960,1392.51,78
1370218020,1392.41,12
1370218080,1392.51,46
1370218140,1392.81,16
1370218200,1393.21,18
1370218260,1393.21,22
1370218320,1393.21,18
1370218380,1393.91,30
1370218440,1394.01,40
1370218500,1394.11,14
1370218560,1394.21,20
1370218620,1394.41,22
1370218680,1394.35,28
1370218740,1394.57,38
1370218800,1394.91,40
1370218860,1395.11,30
1370218920,1394.91,40
1370218980,1394.81,18
1370219040,1394.81,20
1370219100,1395.01,4
1370219160,1394.91,14
1370219220,1395.01,2
