timestamp_utc,close,tick_volume
1367366400,1475.37,142
1367366460,1475.17,212
1367366520,1475.11,168
1367366580,1474.91,78
1367366640,1475.19,60
1367366700,1475.41,24
1367366760,1475.71,24
1367366820,1475.29,42
1367366880,1475.19,138
1367366940,1475.09,30
1367367000,1475.29,34
1367367060,1474.98,56
1367367120,1475.09,32
1367367180,1474.99,18
1367367240,1474.76,34
1367367300,1475.04,42
1367367360,1475.15,58
1367367420,1474.85,84
1367367480,1474.48,110
1367367540,1474.43,36
1367367600,1474.40,40
1367367660,1474.82,84
1367367720,1474.88,70
1367367780,1474.91,12
1367367840,1474.92,20
1367367900,1474.90,24
1367367960,1474.73,30
1367368020,1474.54,30
1367368080,1474.40,26
1367368140,1474.48,18
1367368260,1474.59,42
1367368320,1474.50,18
1367368380,1474.68,30
1367368440,1474.64,4
1367368500,1474.60,8
1367368560,1474.53,12
1367368620,1474.46,26
1367368680,1474.46,26
1367368740,1474.58,32
1367368800,1474.58,16
1367368860,1474.48,20
1367368920,1474.53,22
1367368980,1474.68,22
1367369040,1474.63,38
1367369100,1474.58,10
1367369160,1474.55,34
1367369220,1474.58,6
1367369280,1474.50,40
1367369340,1474.58,4
1367369400,1474.58,10
1367369460,1474.51,16
1367369520,1474.80,68
1367369580,1474.86,90
1367369640,1475.23,44
1367369700,1475.18,20
1367369760,1475.03,20
1367369820,1475.00,20
1367369940,1475.00,8
1367370000,1474.81,40
1367370060,1474.75,42
1367370120,1474.70,32
1367370180,1474.45,30
1367370240,1474.43,8
1367370300,1474.57,66
1367370360,1474.40,28
1367370420,1474.70,52
1367370480,1474.80,24
1367370600,1475.00,46
1367370660,1474.90,56
1367370720,1474.93,2
1367370780,1474.91,2
1367370840,1474.90,6
1367370900,1474.80,4
1367370960,1474.63,18
1367371020,1474.73,22
1367371080,1474.63,28
1367371140,1474.90,66
1367371200,1474.80,20
1367371260,1475.13,52
1367371320,1475.00,16
1367371380,1475.00,8
1367371440,1474.91,2
1367371500,1474.91,16
1367371560,1474.83,26
1367371620,1474.80,28
1367371680,1474.80,8
1367371740,1474.78,24
1367371800,1474.80,24
1367371860,1474.64,28
1367371920,1474.70,20
1367371980,1474.70,12
1367372040,1474.73,32
1367372100,1474.70,24
1367372160,1474.78,20
1367372220,1474.70,44
1367372280,1474.63,24
1367372340,1474.62,8
1367372400,1474.68,12
1367372460,1474.60,12
1367372520,1474.58,2
1367372580,1474.58,8
1367372640,1474.53,10
1367372700,1474.63,30
1367372760,1474.73,6
1367372820,1474.70,8
1367372880,1474.70,4
1367372940,1474.60,16
1367373000,1474.45,104
1367373060,1474.38,100
1367373120,1474.78,68
1367373180,1474.45,50
1367373240,1474.55,22
1367373300,1474.58,42
1367373360,1474.46,42
1367373420,1474.65,70
1367373480,1474.78,14
1367373540,1474.73,12
1367373600,1474.73,94
1367373660,1474.58,38
1367373720,1474.55,28
1367373780,1474.63,18
1367373840,1474.65,20
1367373900,1474.53,14
1367373960,1474.63,6
1367374020,1474.53,18
1367374080,1474.63,20
1367374140,1475.00,58
1367374200,1474.93,52
1367374260,1474.83,64
1367374320,1474.83,8
1367374380,1474.80,12
1367374440,1474.90,12
1367374500,1474.90,8
1367374560,1474.83,12
1367374620,1474.88,42
1367374680,1474.90,2
1367374740,1474.88,16
1367374800,1474.70,42
1367374860,1474.85,14
1367374920,1474.98,12
1367374980,1474.73,42
1367375040,1474.78,6
1367375100,1474.83,46
1367375160,1474.70,36
1367375220,1474.70,84
1367375280,1474.63,12
1367375340,1474.63,4
1367375400,1474.70,4
1367375460,1475.00,54
1367375520,1475.19,78
1367375580,1474.78,60
1367375640,1474.79,30
1367375700,1474.64,30
1367375760,1474.59,26
1367375820,1474.77,42
1367375880,1474.77,6
1367375940,1474.77,4
1367376000,1474.70,46
1367376060,1474.77,6
1367376120,1474.87,26
1367376180,1474.77,34
1367376240,1474.78,22
1367376300,1474.81,20
1367376360,1474.84,36
1367376420,1474.78,46
1367376480,1474.79,32
1367376540,1474.81,6
1367376600,1474.74,44
1367376660,1474.78,86
1367376720,1474.77,4
1367376780,1474.78,20
1367376840,1474.78,16
1367376900,1474.77,16
1367376960,1474.77,2
1367377020,1474.74,10
1367377080,1474.77,12
1367377140,1474.75,18
1367377200,1474.67,74
1367377260,1474.84,80
1367377320,1474.89,74
1367377380,1474.74,42
1367377440,1474.57,78
1367377500,1474.44,52
1367377560,1474.54,24
1367377620,1474.47,8
1367377680,1474.49,16
1367377740,1474.52,24
1367377800,1474.56,34
1367377860,1474.62,70
1367377920,1474.70,78
1367377980,1474.63,42
1367378040,1474.33,38
1367378100,1474.44,66
1367378160,1474.57,48
1367378220,1474.42,54
1367378280,1474.44,52
1367378340,1474.47,56
1367378400,1474.48,32
1367378460,1474.49,88
1367378520,1474.59,28
1367378580,1474.39,42
1367378640,1474.27,38
1367378700,1474.24,6
1367378760,1474.27,34
1367378820,1474.47,86
1367378880,1474.30,66
1367378940,1474.01,138
1367379000,1473.90,106
1367379060,1473.91,30
1367379120,1473.81,24
1367379180,1473.67,48
1367379240,1473.33,66
1367379300,1472.88,70
1367379360,1472.83,12
1367379420,1472.83,28
1367379480,1472.91,32
1367379540,1472.91,32
1367379600,1472.72,92
1367379660,1472.74,70
1367379720,1472.91,38
1367379780,1472.61,22
1367379840,1472.71,14
1367379900,1472.71,28
1367379960,1472.61,8
1367380020,1472.71,20
1367380080,1472.71,18
1367380140,1472.81,46
1367380200,1472.89,30
1367380260,1472.99,32
1367380320,1473.09,40
1367380380,1472.99,12
1367380500,1472.79,16
1367380560,1472.96,28
1367380620,1472.97,22
1367380680,1472.97,4
1367380740,1472.96,20
1367380800,1472.89,22
1367380860,1472.89,18
